transaction_row_id,date_current,description_current,info_current,amount_current,rule_id_current,owner_current,class_current,category_current,sub_category_current,change_description,change_reason
20230930000000__varat__spankinsaldo____96110__actual__varatcsv,2023-09-30,S-Pankin saldo,,9611.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231130000000__varat__spankinsaldo____17050__actual__varatcsv,2023-11-30,S-Pankin saldo,,1705.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230731000000__varat__spankinsaldo____66800__actual__varatcsv,2023-07-31,S-Pankin saldo,,6680.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230831000000__varat__spankinsaldo____65330__actual__varatcsv,2023-08-31,S-Pankin saldo,,6533.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241031000000__varat__spankinsaldo____31030__actual__varatcsv,2024-10-31,S-Pankin saldo,,3103.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240228000000__varat__spankinsaldo____22250__actual__varatcsv,2024-02-28,S-Pankin saldo,,2225.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240531000000__varat__spankinsaldo____2010__actual__varatcsv,2024-05-31,S-Pankin saldo,,201.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230531000000__varat__spankinsaldo____2010__actual__varatcsv,2023-05-31,S-Pankin saldo,,201.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240430000000__varat__spankinsaldo____28510__actual__varatcsv,2024-04-30,S-Pankin saldo,,2851.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240331000000__varat__spankinsaldo____39250__actual__varatcsv,2024-03-31,S-Pankin saldo,,3925.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240731000000__varat__spankinsaldo____66800__actual__varatcsv,2024-07-31,S-Pankin saldo,,6680.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240831000000__varat__spankinsaldo____65330__actual__varatcsv,2024-08-31,S-Pankin saldo,,6533.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131000000__varat__spankinsaldo____74600__actual__varatcsv,2023-01-31,S-Pankin saldo,,7460.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230228000000__varat__spankinsaldo____4970__actual__varatcsv,2023-02-28,S-Pankin saldo,,497.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240930000000__varat__spankinsaldo____96110__actual__varatcsv,2024-09-30,S-Pankin saldo,,9611.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331000000__varat__spankinsaldo____39250__actual__varatcsv,2023-03-31,S-Pankin saldo,,3925.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230430000000__varat__spankinsaldo____28510__actual__varatcsv,2023-04-30,S-Pankin saldo,,2851.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240630000000__varat__spankinsaldo____4470__actual__varatcsv,2024-06-30,S-Pankin saldo,,447.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230903000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-09-03,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231003000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-10-03,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231202000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-12-02,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230605000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-06-05,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230205000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-02-05,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230705000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-07-05,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230406000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-04-06,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231102000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-11-02,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230106000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-01-06,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230307000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-03-07,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230506000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-05-06,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230804000000__luottokortti__spotify__digitalgoods–largedigitalgoodsmerchant__1299__actual__luottokorttixlsx,2023-08-04,Spotify,DIGITAL GOODS – LARGE DIGITAL GOODS MERCHANT,-12.99,8,mkk,menot,media,musiikki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230315000000__penno__viihde__skyshowtime__349__actual__pennoxlsx,2023-03-15,Viihde,SkyShowtime ,-3.49,25,mkk,menot,viihde,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230301000000__penno__viihde__netflix__1599__actual__pennoxlsx,2023-03-01,Viihde,Netflix ,-15.99,25,mkk,menot,viihde,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240731000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-07-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241130000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-11-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-01-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230228000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-02-28,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-03-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230430000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-04-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241231000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-12-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230630000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-06-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230731000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-07-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230831000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-08-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230930000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-09-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231031000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-10-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231130000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-11-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230531000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-05-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240131000000__tulot__ansiotulot____35000__actual__tulotcsv,2024-01-31,ansiotulot,,3500.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240228000000__tulot__ansiotulot____35000__actual__tulotcsv,2024-02-28,ansiotulot,,3500.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240331000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-03-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240430000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-04-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240531000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-05-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240630000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-06-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240831000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-08-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240930000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-09-30,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241031000000__tulot__ansiotulot____30000__actual__tulotcsv,2024-10-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231231000000__tulot__ansiotulot____30000__actual__tulotcsv,2023-12-31,ansiotulot,,3000.0,12,mkk,tulot,ansiotulot,päivityö,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231130000000__velat__asuntolaina____850000__actual__velatcsv,2023-11-30,asuntolaina,,-85000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231231000000__velat__asuntolaina____845000__actual__velatcsv,2023-12-31,asuntolaina,,-84500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240131000000__velat__asuntolaina____840000__actual__velatcsv,2024-01-31,asuntolaina,,-84000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240228000000__velat__asuntolaina____835000__actual__velatcsv,2024-02-28,asuntolaina,,-83500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240331000000__velat__asuntolaina____830000__actual__velatcsv,2024-03-31,asuntolaina,,-83000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241031000000__velat__asuntolaina____795000__actual__velatcsv,2024-10-31,asuntolaina,,-79500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240531000000__velat__asuntolaina____820000__actual__velatcsv,2024-05-31,asuntolaina,,-82000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240831000000__velat__asuntolaina____805000__actual__velatcsv,2024-08-31,asuntolaina,,-80500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240731000000__velat__asuntolaina____810000__actual__velatcsv,2024-07-31,asuntolaina,,-81000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240630000000__velat__asuntolaina____815000__actual__velatcsv,2024-06-30,asuntolaina,,-81500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240430000000__velat__asuntolaina____825000__actual__velatcsv,2024-04-30,asuntolaina,,-82500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231031000000__velat__asuntolaina____855000__actual__velatcsv,2023-10-31,asuntolaina,,-85500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240930000000__velat__asuntolaina____800000__actual__velatcsv,2024-09-30,asuntolaina,,-80000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230930000000__velat__asuntolaina____860000__actual__velatcsv,2023-09-30,asuntolaina,,-86000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241231000000__velat__asuntolaina____785000__actual__velatcsv,2024-12-31,asuntolaina,,-78500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230731000000__velat__asuntolaina____870000__actual__velatcsv,2023-07-31,asuntolaina,,-87000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230630000000__velat__asuntolaina____875000__actual__velatcsv,2023-06-30,asuntolaina,,-87500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230531000000__velat__asuntolaina____880000__actual__velatcsv,2023-05-31,asuntolaina,,-88000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230430000000__velat__asuntolaina____885000__actual__velatcsv,2023-04-30,asuntolaina,,-88500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331000000__velat__asuntolaina____890000__actual__velatcsv,2023-03-31,asuntolaina,,-89000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230228000000__velat__asuntolaina____895000__actual__velatcsv,2023-02-28,asuntolaina,,-89500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131000000__velat__asuntolaina____900000__actual__velatcsv,2023-01-31,asuntolaina,,-90000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241130000000__velat__asuntolaina____790000__actual__velatcsv,2024-11-30,asuntolaina,,-79000.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230831000000__velat__asuntolaina____865000__actual__velatcsv,2023-08-31,asuntolaina,,-86500.0,2,mkk,velat,asuntolaina,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230227000000__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1848997__actual__nordnet_salkkuraportti_preprocessedcsv,2023-02-27,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18489.97,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230430000000__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1850426__actual__nordnet_salkkuraportti_preprocessedcsv,2023-04-30,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18504.26,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131000000__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1831361__actual__nordnet_salkkuraportti_preprocessedcsv,2023-01-31,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18313.61,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331000000__nordnet_salkkuraportti__isharescoremsciworlducitsetfusdacc__salkku3__1845637__actual__nordnet_salkkuraportti_preprocessedcsv,2023-03-31,iShares Core MSCI World UCITS ETF USD (Acc),Salkku 3,18456.37,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131000000__menot__käteisellälapaset____5000__actual__menotcsv,2023-01-31,käteisellä lapaset,,-500.0,13,mkk,menot,vaatteet,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240228000000__menot__maksoinyrityksenkulujakäteisellä____500__actual__menotcsv,2024-02-28,maksoin yrityksen kuluja käteisellä,,-50.0,17,mkk,pois,yrityksen kulut,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230228000000__menot__muuta____2010__actual__menotcsv,2023-02-28,muuta,,-201.0,24,mkk,menot,muut,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
